Machine_ID,Week_Start_Date,Scheduled_Hours,Actual_Uptime_Hours,Uptime_Percentage,Downtime_Reason,Downtime_Duration,Maintenance_Type,Machine_Location,Machine_Model,Operator_Shift,Last_Maintenance_Date,Number_of_Breakdowns,MTBF_Hours,MTTR_Hours,Energy_Consumption_kWh,Output_Quantity,Fixed_Cost_Per_Hour,Variable_Cost_Per_Unit,Energy_Cost_Per_kWh,Maintenance_Parts_Cost,Labor_Cost,Reject_Quantity,Cycle_Time_Per_Unit(hr),Setup_Time,Utilization_Rate,Breakdown_Type,Parts_Replaced,Maintenance_Cost_Type,Quantity_Sold,Fixed_Cost_Per_Unit,Head_On_Cost_Per_Unit,Operator_Shift.1,Selling_Price_Per_Unit,Fixed_Cost,Variable_Cost,Base_Cost,Head_On_Cost,Total_Cost_Per_Unit,Total_Revenue,DownTime_Time_Cost_hr,DownTime_Cost,Profit_margin(%),Net_Profit
MCH012,2025-05-13,168,134.21,85.47,Gearbox Failure,21.78,Unscheduled,Plant C,TX-300,Evening,2025-03-19,2,26.57,3.21,3602.94,1796,70,10.07371087,0.12,1899,2746.4,19,0.073429844,2.210208607,94.98214286,Electrical,Belt,Preventive,1490,7.819148936,2.760630213,Evening,21.84988671,8400,17182.12783,37242.74472,6757.2093,23.30175187,2549.121652,150,5911.5,5.327284724,8014.922698
MCH035,2025-05-13,168,145.22,98.62,Preventive Maintenance,27.82,Emergency,Plant B,TX-200,Evening,2025-04-12,5,26.57,2.24,2935.29,1504,60,12.64844804,0.12,1359,3079.6,19,0.095789474,2.459164204,98.64880952,Electrical,Gear,Preventive,2257,6.714628297,2.967927986,Morning,29.96226933,8400,13456.86459,9701.479534,3340.412543,25.72550941,54950.51039,150,2970,24.16743703,3368.784038
MCH_IDEAL,2025-05-13,168,134.21,98.23,Power Outage,33.43,Scheduled,Plant C,TX-200,Night,2025-04-25,2,40.2,3.88,3456.06,1711,50,13.96590134,0.12,1671,3079.6,5,0.073967543,2.941032123,75.83333333,Mechanical,HMI Panel,Corrective,1697,5.590682196,3.732269421,Night,23.87043296,10080,30953.3345,31933.5745,3870.19886,19.84570502,38081.40195,150,-268.5,18.73134298,-1305.23507
MCH048,2025-05-13,168,168.73,92.6,Operator Delay,35.8,Scheduled,Plant A,TX-100,Morning,2025-05-01,2,29.87,1.56,2897.92,1796,60,13.45797152,0.12,1373,2780.8,13,0.095149105,2.210208607,94.98214286,Mechanical,PLC Module,Preventive,2126,4.906542056,2.878763125,Morning,25.87385378,11760,18444.96461,9701.479534,5814.404661,19.84570502,60206.96335,150,2598,14.58571111,3809.024214
MCH046,2025-05-13,168,133.97,72.66,Gearbox Failure,148,Scheduled,Plant B,TX-200,Evening,2025-03-30,4,67.11,2.38,3606.91,1673,60,12.08504125,0.12,1137,2459,16,0.076909091,3.188881345,85.46428571,Mechanical,"Gear, Belt",Preventive,1676,9.25984252,3.290536144,Night,26.75400191,8400,21323.0828,36106.5692,7245.367279,20.90188328,43637.01964,150,6568.5,19.3375793,8199.621681
MCH037,2025-05-13,168,153.98,92.47,Electrical Fault,25,Unscheduled,Plant C,TX-300,Night,2025-05-05,3,39.04,2.48,3211.89,2271,50,13.51628592,0.12,1204,2459,17,0.075246495,2.562531508,78.69047619,Electrical,HMI Panel,Corrective,1237,7.210300429,3.057750294,Morning,24.08278534,10080,21323.0828,26844.96461,4484.542766,18.74331158,49937.03171,150,1248,7.676438434,8081.600547
MCH019,2025-05-13,168,143.58,95,Electrical Fault,5.93,Unscheduled,Plant C,TX-300,Evening,2025-03-21,4,33.04,3.105957447,3083.52,1270,70,13.84848789,0.12,1796,2803.6,17,0.076909091,2.797645681,82.44642857,Software,Belt,Corrective,1322,6.714628297,3.781314662,Evening,23.29313591,11760,18560.68288,33930.49865,8030.018495,31.1836879,29861.91163,150,-109.5,-2.064458868,18823.37307
MCH003,2025-05-13,168,165.02,84.49,Electrical Fault,12.65,Scheduled,Plant A,TX-100,Evening,2025-04-16,0,54.83,2.44,2897.92,1712,70,12.22472694,0.12,1882,2838.8,17,0.07672664,2.570671128,73.93452381,Other,Capacitor,Corrective,1322,8.848758465,3.985222559,Evening,25.81299635,8400,25671.62941,25857.02471,5857.282473,22.17151994,55130.83736,150,5373,-2.064458868,9895.932596
MCH048,2025-05-13,168,159.73,79.07,Gearbox Failure,28.96,Emergency,Plant A,TX-200,Evening,2025-03-21,2,69.50297872,2.39,3384.47,1785,50,11.72896314,0.12,1080,3327.4,6,0.071365037,2.210208607,82.44642857,Electrical,Bearing,Preventive,2195,4.869565217,3.471360465,Night,24.40342696,10080,21654.26082,26659.44082,5197.795951,27.61379811,43823.09957,150,-109.5,10.40313738,-89.12133801
MCH041,2025-05-13,168,145.22,81.21,Preventive Maintenance,2.98,Scheduled,Plant A,TX-300,Evening,2025-04-21,4,27.67,1.71,2897.92,1611,50,10.46337543,0.12,1194,2637.6,6,0.088502496,2.615484532,89.29761905,Mechanical,"Relay, Contactor",Preventive,1944,5.566600398,3.732269421,Evening,29.16764142,10080,24949.30648,34997.42299,7245.367279,18.74331158,51996.92862,150,340.5,-2.064458868,2751.893879
MCH015,2025-05-13,168,169.79,82.76,Preventive Maintenance,12.65,Emergency,Plant B,TX-200,Night,2025-03-30,4,67.11,2.16,3110.78,2231,50,10.46337543,0.12,1280,3241.4,15,0.084244306,3.188881345,72.66071429,Mechanical,Bearing,Preventive,2091,4.863925883,3.946780708,Night,28.06219311,10080,25050.08653,33083.0828,3724.716491,19.3906659,47410.25868,150,6090,21.87380657,8450.107565
MCH047,2025-05-13,168,159.57,73.93,Electrical Fault,39.41,Scheduled,Plant C,TX-100,Evening,2025-05-02,4,27.67,3.21,3156.07,1712,60,11.86188004,0.12,1545,2770.2,13,0.098513909,2.974810412,95.04761905,Software,"Valve, Sensor",Preventive,2233,4.438573316,2.74956638,Morning,29.84684557,10080,23237.42299,28356.269,6559.700543,19.84570502,61575.14976,150,1264.5,-25.73460608,13404.07384
MCH029,2025-05-13,168,134.57,82.76,Electrical Fault,2.98,Unscheduled,Plant B,TX-200,Night,2025-04-25,3,33.49,1.56,3384.47,1803,70,13.27978767,0.12,1863,2691.4,17,0.082908879,2.999232464,81.88690476,Electrical,HMI Panel,Preventive,2233,5.891291642,2.947561646,Night,24.63638317,8400,21654.26082,33555.53836,5814.404661,20.90188328,39734.31104,150,1248,17.70579866,13041.8574
MCH011,2025-05-13,168,134.57,97.91,Power Outage,18.66,Unscheduled,Plant A,TX-200,Night,2025-05-01,2,150.02,1.2,3823.25,2200,70,13.27978767,0.12,1899,3327.4,5,0.066972147,2.174893668,79.07142857,Electrical,Misc Part,Preventive,2186,7.578947368,2.845080525,Morning,29.16764142,8400,17886.73652,35321.60931,6715.030543,20.1540756,44419.39886,150,1864.5,5.327284724,-4576.94988
MCH026,2025-05-13,168,136.44,100,Electrical Fault,43.79,Unscheduled,Plant A,TX-300,Evening,2025-03-15,6,39.04,2.66,3746.52,1831,70,11.13337179,0.12,1068,2459,10,0.093204787,2.185853729,88.8452381,Electrical,Bearing,Corrective,2226,6.003062787,3.163448144,Morning,25.99846343,10080,25671.62941,38554.97323,3425.747689,24.24865207,44759.40889,150,1776,3.741631492,5913.208951
MCH026,2025-05-13,168,149.26,72.66,Preventive Maintenance,27.82,Emergency,Plant C,TX-300,Morning,2025-04-21,4,150.02,24,3823.25,2300,50,10.51379487,0.12,1983,2770.2,17,0.07336087,2.941032123,99.0297619,Mechanical,"Contactor, Capacitor",Preventive,2257,5.345454545,3.057750294,Evening,20.71105926,8400,18259.44082,27966.73652,5210.93834,26.91416988,47410.25868,150,22200,-25.73460608,11062.97199
MCH007,2025-05-13,168,148.2,92.47,Electrical Fault,12.65,Emergency,Plant B,TX-200,Evening,2025-04-30,5,69.50297872,2.38,3052.65,2070,70,10.91450065,0.12,1194,3314.6,30,0.070885157,1.709738333,75.83333333,Mechanical,HMI Panel,Corrective,2195,4.958677686,3.5969051,Night,26.75400191,8400,21853.5745,37875.62573,5857.282473,23.45001484,56096.08838,150,526.5,3.741631492,6651.111066
MCH014,2025-05-13,168,137.57,92.95,Electrical Fault,17.32,Emergency,Plant A,TX-100,Evening,2025-03-26,2,132.2,2.48,2912.93,1927,60,10.98114213,0.12,1983,2643.6,14,0.09780315,2.496495396,73.18452381,Mechanical,"HMI Panel, PLC Module",Corrective,1647,4.955752212,3.471360465,Evening,25.49121652,10080,26794.97323,36354.26969,7849.057295,26.42223946,49036.29693,150,4423.5,18.19385393,9998.549624
MCH024,2025-05-13,168,159.68,96.47,Operator Delay,21.78,Emergency,Plant C,TX-300,Evening,2025-04-18,2,33.49,3.25,4034.79,1803,60,10.64160042,0.12,1204,3107,9,0.077177273,2.174893668,89.69047619,Electrical,Fuse,Corrective,1944,7.819148936,2.612041627,Evening,25.95250034,10080,21063.20452,32284.17785,5210.93834,419.3244468,53165.43857,150,2970,3.852691151,9895.932596
MCH010,2025-05-13,168,141.94,88.22,Gearbox Failure,8.43,Scheduled,Plant B,TX-300,Night,2025-04-17,0,46.35,1.56,3093.13,2271,60,13.52654853,0.12,1183,3013.6,19,0.2,1.515068726,85.11904762,Software,Shaft,Corrective,1894,5.084745763,2.74956638,Night,23.29313591,10080,28155.44534,26933.61318,7849.057295,25.94505442,38579.75249,150,0,4.794204296,1486.711495
MCH033,2025-05-13,168,131.88,81.09,Electrical Fault,21.78,Scheduled,Plant C,TX-200,Evening,2025-04-05,2,44.86,2.38,4100,1509,50,13.36048601,0.12,1068,2484.2,8,0.095149105,2.668398969,83.44047619,Mechanical,"Contactor, Fuse",Corrective,2233,8.848758465,3.5969051,Night,31.11662896,10080,21654.26082,34233.60294,5737.495988,22.61740595,62019.23431,150,1248,17.70579866,-8043.054767
MCH045,2025-05-13,168,133.97,84.49,Power Outage,18.92,Scheduled,Plant A,TX-100,Night,2025-05-02,8,54.83,2.44,3070.37,1674,60,11.72896314,0.12,1847,3194.6,14,0.099061566,1,72.66071429,Software,PLC Module,Corrective,1705,5.088339223,3.781314662,Evening,25.74455436,11760,18914.49349,30556.39433,5905.209449,21.1516844,56096.08838,150,2697,13.25558471,9958.600645
MCH050,2025-05-13,168,159.57,98.23,Power Outage,31.77,Emergency,Plant A,TX-200,Morning,2025-04-23,3,63.7,2.79,3083.52,2203,50,12.22472694,0.12,1695,3289.8,5,0.07125,2.459164204,95.07738095,Mechanical,"Gear, Belt",Preventive,1705,4.863925883,3.075418391,Night,29.1390672,10080,25671.62941,33083.0828,5857.282473,25.83051455,42654.98603,150,1776,18.73134298,8199.621681
MCH050,2025-05-13,168,134.21,72.62,Electrical Fault,8.32,Unscheduled,Plant B,TX-200,Evening,2025-05-06,3,83.08,2.87,3083.52,2247,60,11.03475332,0.12,1899,2981.6,12,0.075246495,3.367383648,72.61904762,Electrical,"Valve, Sensor",Corrective,1606,4.955752212,3.290536144,Night,24.08278534,10080,19678.84466,21856.86459,8030.018495,25.72550941,60206.96335,150,1077,10.41760864,8081.600547
MCH031,2025-05-13,168,153.98,99.03,Electrical Fault,7.18,Emergency,Plant A,TX-100,Evening,2025-05-03,2,26.57,3.25,3149.95,2145,70,12.79596295,0.12,1541,2986.8,14,0.073918129,1.864567757,81.21428571,Mechanical,HMI Panel,Corrective,2500,5.647058824,3.985222559,Evening,29.1390672,10080,17457.02471,36709.30648,7245.367279,27.12001598,47410.25868,150,5418,13.33031624,13041.8574
MCH016,2025-05-13,168,139.04,79.89,Electrical Fault,0,Scheduled,Plant C,TX-200,Night,2025-04-04,1,69.50297872,1.88,3034.89,1831,50,13.47264322,0.12,1541,2924.4,9,0.0672,3.367383648,84.48809524,Electrical,"Misc Part, Valve",Preventive,1894,6.021505376,3.562858007,Evening,24.93159484,8400,17769.44639,28356.269,6567.12687,24.24865207,58938.12827,150,292.5,-1544.976208,11337.9951
MCH017,2025-05-13,168,149.08,11.9,Operator Delay,28.96,Emergency,Plant B,TX-300,Night,2025-04-21,7,143.58,4.26,3606.91,1509,50,10.2460681,0.12,1080,2484.2,7,0.070885157,2.797645681,97.91071429,Mechanical,Fuse,Preventive,1256,7.024390244,3.732269421,Morning,29.16764142,8400,15161.43099,33555.53836,6559.700543,23.36482485,41353.99988,150,1240.5,4.794204296,18823.37307
MCH031,2025-05-13,168,162.07,82.76,Electrical Fault,8.27,Emergency,Plant C,TX-100,Evening,2025-04-26,3,39.04,2.48,3379.29,1712,50,11.13337179,0.12,1110,2751.4,7,0.095789474,2.974810412,11.9047619,Mechanical,"Belt, Shaft",Corrective,2234,84,3.732269421,Evening,24.63638317,11760,22256.80659,38198.98641,8775.795247,26.42223946,54565.75147,150,-268.5,13.33031624,-8043.054767
MCH022,2025-05-13,168,134.57,88.89,Power Outage,8.27,Scheduled,Plant B,TX-200,Morning,2025-03-19,2,56.6,3.41,3264.34,2231,70,10.07371087,0.12,1094,3194.6,18,0.093208232,2.257545252,84.48809524,Mechanical,"Shaft, Belt",Preventive,1349,5.566600398,3.65923417,Evening,24.77142367,10080,23850.49865,32501.85209,4230.111276,25.01176916,39824.53112,150,2970,18.97764276,8997.349526
MCH045,2025-05-13,168,134.57,88.22,Power Outage,27.82,Emergency,Plant A,TX-300,Evening,2025-03-30,3,165.02,2.16,1500,1959,70,13.27471768,0.12,1863,2904.4,8,0.09675696,1.675775249,86.44047619,Electrical,"Misc Part, Valve",Preventive,2212,6.241486068,2.981114111,Morning,23.93397027,10080,21637.97335,26933.61318,5882.567218,22.30096864,61575.14976,150,6568.5,23.78403617,8299.61179
MCH005,2025-05-13,168,132.18,97,Preventive Maintenance,33.43,Scheduled,Plant B,TX-200,Evening,2025-04-15,2,71.5,4.55,2879.61,1435,60,10.03628962,0.12,1132,2724.6,18,0.0670583,2.210208607,92.4702381,Mechanical,HMI Panel,Preventive,1596,7.024390244,3.781314662,Morning,31.11662896,10080,20945.50136,38554.97323,5814.404661,16.75815431,35848.57617,150,6090,8.396342808,-39383.32303
MCH001,2025-05-13,168,137.57,98.84,Preventive Maintenance,27.82,Unscheduled,Plant B,TX-200,Evening,2025-04-26,8,29.87,1.71,1500,2500,60,10.64160042,0.12,1105,2728.8,14,0.0890374,2.185853729,95.04761905,Electrical,"Belt, Bearing",Corrective,1772,6.241486068,2.947561646,Morning,29.84684557,8400,15161.43099,32501.85209,4757.588561,21.55832654,32844.34167,150,6889.5,-12.84253704,5160.819736
MCH025,2025-05-13,168,139.04,92.95,Gearbox Failure,22.78,Scheduled,Plant A,TX-200,Night,2025-05-01,4,69.50297872,4.32,4034.79,1435,50,10.07371087,0.12,1373,3241.4,5,0.0890374,2.496495396,81.21428571,Electrical,"Gear, Belt",Preventive,2226,6.422719825,3.985222559,Evening,23.29313591,10080,17769.44639,34233.60294,3340.412543,20.1540756,49608.30132,150,1776,17.94214541,9958.600645
MCH_IDEAL,2025-05-13,168,149.08,79.07,Electrical Fault,46,Scheduled,Plant C,TX-200,Evening,2025-05-03,6,70.09,1.31,3423.11,1712,50,13.63480524,0.12,1671,2728.8,17,0.093208232,2.447939883,76.54166667,Other,Contactor,Preventive,1964,4.906542056,3.618755518,Evening,23.93248798,11760,17457.02471,27966.73652,3340.412543,20.1540756,29861.91163,150,6090,4.794204296,1486.711495
MCH002,2025-05-13,168,153.98,92.6,Preventive Maintenance,26.06,Scheduled,Plant A,TX-200,Evening,2025-05-03,2,46.17,1.35,3724.87,1959,60,12.93563968,0.12,1695,2656.8,0,0.097061916,2.294327665,79.88690476,Electrical,Relay,Preventive,1237,3.812982297,3.5969051,Night,23.93397027,10080,23850.49865,33083.0828,5878.170685,24.24865207,2549.121652,150,3909,-4.102136184,5267.940902
MCH018,2025-05-13,168,122,81.21,Preventive Maintenance,34.03,Emergency,Plant A,TX-100,Evening,2025-05-03,2,69.50297872,3.62,3456.06,2203,60,12.08504125,0.12,1666,2780.8,17,0.093162194,2.185853729,85.46428571,Mechanical,Gear,Preventive,1441,4.906542056,3.168937461,Night,28.95151927,11760,18259.44082,34997.42299,6313.02275,20.20770828,35848.57617,150,22200,18.73134298,-440.2922327
MCH007,2025-05-13,168,128.59,79.07,Electrical Fault,1.95,Unscheduled,Plant A,TX-100,Evening,2025-01-01,2,40.2,2.95,3606.91,1796,60,10.75688616,0.12,1400,3079.6,14,0.097964602,1.795478184,79.07142857,Electrical,"Belt, Shaft",Preventive,2290,5.647058824,3.94485498,Night,28.06219311,10080,16596.269,38235.44534,5814.404661,23.36482485,46459.25415,150,1248,-1544.976208,95.44191174
MCH030,2025-05-13,168,169.79,94.98,Power Outage,7.18,Scheduled,Plant C,TX-200,Evening,2025-03-30,5,2,3.28,2643.16,1927,60,13.84848789,0.12,1194,2548,15,0.084244306,5,101.0654762,Software,"Contactor, Capacitor",Corrective,1624,6.869158879,3.80218422,Night,26.41908979,10080,26274.26969,38235.44534,5719.593207,23.36482485,31253.84839,150,5014.5,10.40313738,5160.819736
MCH003,2025-05-13,168,124.21,92.47,Gearbox Failure,36.12,Scheduled,Plant C,TX-300,Night,2025-04-04,3,30.5,1.71,4100,2200,60,13.7203614,0.12,1507,3216.4,19,0.091835891,2.257545252,92.60119048,Electrical,Bearing,Corrective,1596,5.640738668,4.01238606,Morning,25.74455436,10080,26785.25439,25857.02471,5873.607018,25.94505442,45241.01722,150,2103,7.63544456,10186.95389
MCH048,2025-05-13,168,20,95,Power Outage,5.93,Scheduled,Plant A,TX-100,Morning,2025-04-12,8,63.7,3.62,3100.3,1652,50,10.43787544,0.12,1666,4000,5,0.066972147,2.562531508,92.95238095,Electrical,"Belt, Bearing",Preventive,1777,4.863925883,2.65329043,Evening,23.29313591,10080,26274.26969,29859.61056,6378.913354,18.59930706,49937.03171,150,6900,22.62491381,9895.932596
MCH002,2025-05-13,168,149.26,85.47,Preventive Maintenance,24.42,Unscheduled,Plant A,TX-200,Morning,2025-04-05,1,2,1.22,3638.17,1603,50,12.64844804,0.12,1746,3123.2,13,0.07672664,1.766233857,89.29761905,Electrical,Fuse,Preventive,2290,5.647058824,2.967927986,Morning,25.43857877,10080,28155.44534,33555.53836,8805.26776,21.06372417,39824.53112,150,0,4.794204296,9958.600645
MCH040,2025-05-13,168,162.07,81.21,Preventive Maintenance,39.41,Emergency,Plant B,TX-300,Night,2025-04-04,0,165.02,2.48,3598.53,1959,70,13.52654853,0.12,1125,2803.6,15,0.073429844,1.611306979,95.07738095,Mechanical,Capacitor,Preventive,70,3.812982297,3.864286766,Evening,28.48391351,10080,26785.25439,29003.95805,5734.687488,21.1516844,44759.40889,150,1776,20.41146489,13041.8574
MCH019,2025-05-13,168,164.49,92.47,Operator Delay,33.79,Unscheduled,Plant B,TX-300,Night,2025-05-01,1,31.05,1.71,3149.95,1712,50,13.84848789,0.12,1847,2644,6,0.077177273,2.562531508,95.07738095,Electrical,"HMI Panel, PLC Module",Corrective,1689,6.25199362,3.562858007,Night,29.96226933,11760,16596.269,37242.74472,8312.968375,20.76138257,49608.30132,150,2103,8.611335162,3809.024214
MCH020,2025-05-13,168,150.68,89.69,Electrical Fault,30.68,Emergency,Plant B,TX-100,Morning,2025-04-12,2,46.35,2.86,3674.35,1927,60,12.64844804,0.12,1695,2981.6,12,0.090480612,2.570671128,95.07738095,Electrical,Bearing,Corrective,1489,4.587657018,3.562858007,Evening,25.99846343,10080,27162.74472,35463.08709,5485.97216,22.49749286,51996.92862,150,6900,-4.102136184,3827.845214
MCH037,2025-05-13,168,139.04,86.44,Power Outage,2.27,Scheduled,Plant B,TX-300,Evening,2025-05-02,3,165.02,2.26,3211.89,1270,60,13.51628592,0.12,1796,2656.8,16,0.073918129,2.673070869,92.60119048,Mechanical,HMI Panel,Preventive,1711,5.647058824,2.586880691,Evening,29.07085097,10080,23850.49865,28773.08951,6958.261687,21.77819408,44419.23159,150,1240.5,13.33031624,6651.111066
MCH013,2025-05-13,168,131.88,78.69,Electrical Fault,19.8,Scheduled,Plant C,TX-200,Evening,2025-04-19,1,39.04,2.88,3638.17,2300,70,11.50678145,0.12,1280,2724.6,14,0.092801673,1.611306979,98.22619048,Mechanical,Capacitor,Corrective,2234,6.25199362,3.946780708,Evening,23.29313591,11760,23703.08709,25857.02471,5045.514825,21.34851335,56096.08838,150,-109.5,3.852691151,5267.940902
MCH045,2025-05-13,168,168,92.95,Operator Delay,31.56,Emergency,Plant B,TX-100,Morning,2025-03-21,8,150.02,1.56,3070.37,2271,60,10.91450065,0.12,1899,3107,6,0.097521982,2.874331011,88.21428571,Mechanical,Capacitor,Preventive,1944,7.819148936,2.760630213,Morning,26.67951181,10080,17886.73652,35096.03538,9166.011886,18.74331158,54834.50037,150,1240.5,-1544.976208,18823.37307
MCH009,2025-05-13,168,165.73,95.05,Operator Delay,30.43,Unscheduled,Plant A,TX-200,Evening,2025-04-24,3,70.09,4.04,2912.93,1435,60,10.07371087,0.12,1784,2571.8,9,0.077177273,3.234429962,98.91071429,Electrical,"Misc Part, Valve",Corrective,1237,4.542586751,2.74956638,Night,25.49121652,10080,20945.50136,26933.61318,4637.687394,20.54418516,35637.16523,150,1248,21.89911697,12641.17062
MCH012,2025-05-13,168,145.22,98.23,Electrical Fault,3.03,Scheduled,Plant A,TX-200,Evening,2025-04-23,4,46.35,2.62,3264.34,1711,60,10.02058068,0.12,1204,2986.8,13,0.093204787,1.864567757,84.48809524,Mechanical,Gear,Corrective,2234,6.869158879,3.920946832,Night,21.56925355,11760,21063.20452,41033.3345,3870.19886,21.17714671,35637.16523,150,0,23.85264156,-2320.700639
MCH048,2025-05-13,168,165.73,78.69,Electrical Fault,27.82,Unscheduled,Plant B,TX-300,Evening,2025-05-06,2,73.11,2.39,3040.67,1674,60,10.2460681,0.12,1519,2691.4,8,0.069861751,2.257545252,75.83333333,Electrical,Contactor,Corrective,1490,5.084745763,3.586634009,Evening,31.11662896,10080,20945.50136,26933.61318,6910.465124,24.14079988,32844.34167,150,3663,20.41146489,8299.61179
MCH030,2025-05-13,168,155.57,87.04,Power Outage,22.78,Unscheduled,Plant C,TX-300,Night,2025-03-26,1,73.11,1.88,3083.52,2250,50,10.03628962,0.12,1784,3323.4,5,0.095789474,3.188881345,73.18452381,Mechanical,PLC Module,Preventive,2234,7.819148936,2.800538715,Evening,26.5506465,8400,24153.60294,33083.0828,5846.418562,22.60115175,49036.29693,150,2103,8.611335162,-8043.054767
MCH042,2025-05-13,168,166.17,78.68,Gearbox Failure,-1.79,Scheduled,Plant C,TX-200,Morning,2025-03-27,1,2,3.105957447,4100,1603,70,12.08504125,0.12,1911,2985.2,6,0.0672,1.611306979,81.08928571,Mechanical,Firmware Chip,Preventive,1946,84,3.057750294,Evening,28.19812586,11760,18560.68288,38545.25439,5045.514825,20.46910002,43637.01964,150,6757.5,-7.771440313,-2320.700639
MCH008,2025-05-13,168,165.02,100,Electrical Fault,19.8,Emergency,Plant C,TX-200,Morning,2025-04-17,2,71.5,1.56,3156.07,2107,60,13.02654322,0.12,1746,2684.2,8,0.085820337,3.201635036,91.6547619,Mechanical,"Bearing, Gear",Preventive,2186,4.587657018,3.65923417,Evening,24.08278534,10080,27795.62573,33930.49865,6559.700543,25.43058481,49608.30132,150,1264.5,-12.84253704,3827.845214
MCH042,2025-05-13,168,133.97,78.69,Power Outage,35.8,Emergency,Plant B,TX-100,Night,2025-03-30,0,69.50297872,1.62,3211.89,1712,60,13.62605488,0.12,1911,3194.6,9,0.090480612,1.560944305,88.21428571,Electrical,"Relay, Capacitor",Corrective,2212,4.704,3.586634009,Evening,24.04587905,8400,21637.97335,34997.42299,6559.700543,19.8924859,54950.51039,150,1864.5,23.41696001,18311.57757
MCH042,2025-05-13,168,166.37,97,Operator Delay,17.32,Emergency,Plant C,TX-100,Evening,2025-04-30,0,67.11,3.25,3472.84,2211,60,13.62605488,0.12,1970,2679.4,15,0.073729269,1.966432823,98.91071429,Electrical,"Relay, Capacitor",Preventive,1606,3.738317757,2.760630213,Morning,25.81299635,11760,20945.50136,30887.37175,5210.93834,26.91416988,55130.83736,150,5911.5,5.327284724,-440.2922327
MCH003,2025-05-13,168,140.18,79.74,Preventive Maintenance,43.79,Emergency,Plant A,TX-100,Morning,2025-03-21,6,69.50297872,2.16,2774.42,2145,60,13.53162508,0.12,1105,2964,13,0.067869008,2.230713639,92.60119048,Electrical,"Misc Part, Valve",Corrective,1825,4.869565217,3.656281163,Evening,28.95151927,10080,24153.60294,33555.53836,6958.261687,17.79168664,40464.31061,150,4765.5,13.33031624,2509.456938
